busid,latitude,longitude,zip,fips
3007373,29.8161,-95.1077,77530,48201
3007374,29.8161,-95.1077,77530,48201
3007375,29.8161,-95.1077,77530,48201
3007376,29.8161,-95.1077,77530,48201
3007377,29.8161,-95.1077,77530,48201
3007378,29.8161,-95.1077,77530,48201
3007379,29.8161,-95.1077,77530,48201
3007380,29.0212,-95.2783,-1,48039
3007381,29.8524,-95.2541,77078,48201
3007382,29.6984,-95.3569,77021,48201
3007383,29.3814,-95.47,77511,48039
3007384,29.6803,-95.4049,77054,48201
3007385,29.8746,-95.5271,77040,48201
3007386,29.6879,-95.5157,77074,48201
3007387,29.9945,-95.1775,77346,48201
3007388,29.7969,-95.4917,77055,48201
3007389,30.4356,-95.5214,-1,48339
3007390,30.4356,-95.5214,-1,48339
3007391,30.4356,-95.5214,-1,48339
3007392,29.8717,-94.8653,-1,48071
3007393,29.1327,-95.9411,-1,48321
3007394,30.0632,-95.0989,77336,48201
3007395,29.8531,-95.436,77091,48201
3007396,29.7693,-95.6813,77413,48201
3007397,29.5484,-95.8617,77471,48157
3007398,29.6479,-95.1898,77504,48201
3007399,29.7541,-95.4095,77019,48201
3007400,29.8222,-95.2194,77049,48201
3007401,29.8222,-95.2194,77049,48201
3007402,29.8222,-95.2194,77049,48201
3007403,29.6456,-95.1403,77505,48201
3007404,29.9526,-95.4466,77067,48201
3007405,29.2782,-94.8333,77551,48167
3007406,28.6527,-96.56,-1,48057
3007407,28.6527,-96.56,-1,48057
3007408,28.6527,-96.56,-1,48057
3007409,29.7457,-95.7421,77450,48201
3007410,29.7457,-95.7421,77450,48201
3007411,30.137,-95.4684,77380,48339
3007412,29.2315,-95.3143,77534,48039
3007413,29.3491,-96.1918,77443,48481
3007414,28.6751,-96.956,-1,48469
3007415,28.6751,-96.956,-1,48469
3007416,28.6751,-96.956,-1,48469
3007417,29.6753,-95.4794,77074,48201
3007418,29.6207,-95.4861,-1,48201
3007419,29.6948,-95.0406,77536,48201
3007420,30.2169,-95.6472,77354,48339
3007421,30.2169,-95.6472,77354,48339
3007422,29.425,-95.1872,77511,48167
3007423,29.425,-95.1872,77511,48167
3007424,29.425,-95.1872,77511,48167
3007425,29.9266,-95.6032,77065,48201
3007426,28.9606,-95.5583,-1,48039
3007427,29.7502,-95.6154,77077,48201
3007428,28.9913,-95.4075,77531,48039
3007429,28.9913,-95.4075,77531,48039
3007430,28.9913,-95.4075,77531,48039
3007431,30.2338,-95.4957,77384,48339
3007432,30.9537,-95.9053,77864,48313
3008001,31.1324,-96.1392,-1,48289
3008002,32.2675,-95.0777,-1,48423
3008003,31.1365,-95.9343,75850,48289
3008004,31.3408,-94.8262,75904,48005
3008005,31.3408,-94.8262,75904,48005
3008006,32.2183,-95.4134,75762,48423
3008007,32.1127,-95.3475,75757,48073
3008008,32.2714,-95.5214,75758,48213
3008009,30.3164,-95.85,77363,48185
3008010,31.2359,-96.2293,77865,48289
3008011,31.932,-95.9807,-1,48001
3008012,30.528,-96.0114,77830,48185
3008013,32.8164,-95.4247,75783,48499
3008014,31.0924,-95.4999,75851,48225
3008015,31.2305,-94.51,-1,48005
3008016,30.6613,-96.3226,77802,48041
3008017,32.0359,-95.4188,75759,48073
3008018,32.3219,-95.3022,75701,48423
3008019,32.3219,-95.3022,75701,48423
3008020,32.428,-95.662,75754,48467
3008021,31.8193,-94.5206,75946,48347
3008022,31.4653,-94.3673,75937,48347
3008023,31.3658,-94.7436,75904,48005
3008024,31.3658,-94.7436,75904,48005
3008025,31.8632,-95.4846,75779,48001
3008026,32.5379,-95.4357,75771,48423
3008027,32.2216,-95.2206,75791,48423
3008028,32.2503,-94.9365,75684,48401
3008029,32.6466,-95.6875,75140,48467
3008030,30.5924,-95.9178,77851,48185
3008031,30.5924,-95.9178,77851,48185
3008032,30.5924,-95.9178,77851,48185
3008033,30.5924,-95.9178,77851,48185
3008034,30.5924,-95.9178,77851,48185
3008035,30.5924,-95.9178,77851,48185
3008036,30.5924,-95.9178,77851,48185
3008037,30.9595,-95.7155,75852,48313
3008038,33.168,-95.6082,75482,48223
3008039,32.5352,-95.644,75790,48467
3008040,32.1586,-95.6437,-1,48213
3008041,31.7233,-94.6286,75963,48347
3008042,31.1869,-94.7587,75941,48005
3008043,31.8907,-96.1131,-1,48161
3008044,31.8907,-96.1131,-1,48161
3008045,31.8907,-96.1131,-1,48161
3008046,31.8907,-96.1131,-1,48161
3008047,31.8907,-96.1131,-1,48161
3008048,31.8907,-96.1131,-1,48161
3008049,31.8907,-96.1131,-1,48161
3008050,31.8907,-96.1131,-1,48161
3008051,31.8907,-96.1131,-1,48161
3008052,32.3042,-95.3908,75709,48423
3008053,32.244,-95.8076,75752,48213
3008054,31.4737,-96.0092,75831,48289
3008055,31.7793,-95.1927,-1,48073
3008056,32.4822,-95.1064,75792,48423
3008057,31.8206,-96.0544,-1,48161
3008058,31.8206,-96.0544,-1,48161
3008059,31.8206,-96.0544,-1,48161
3008060,31.8206,-96.0544,-1,48161
3008061,31.8206,-96.0544,-1,48161
3008062,31.7962,-94.8543,-1,48347
3008063,31.6317,-94.7407,75964,48347
3008064,31.7826,-96.0936,-1,48161
3008065,32.1666,-96.1188,75163,48213
3008066,33.2612,-95.4724,75437,48223
3008067,31.4219,-96.2525,-1,48293
3008068,31.4219,-96.2525,-1,48293
3008069,31.4219,-96.2525,-1,48293
3008070,31.4219,-96.2525,-1,48293
3008071,31.4219,-96.2525,-1,48293
3008072,31.946,-95.8135,75857,48001
3008073,32.8807,-95.7491,75440,48379
3008074,32.0178,-94.6197,75681,48401
3008075,32.0178,-94.6197,75681,48401
3008076,32.0178,-94.6197,75681,48401
3008077,32.0178,-94.6197,75681,48401
3008078,32.0178,-94.6197,75681,48401
3008079,32.0178,-94.6197,75681,48401
3008080,32.0178,-94.6197,75681,48401
3008081,32.4131,-95.4433,-1,48423
3008082,31.1803,-96.4866,-1,48395
3008083,31.1803,-96.4866,-1,48395
3008084,31.1803,-96.4866,-1,48395
3008085,31.1803,-96.4866,-1,48395
3008086,31.1803,-96.4866,-1,48395
3008087,31.1803,-96.4866,-1,48395
3008088,31.1803,-96.4866,-1,48395
3008089,32.4184,-95.2131,75702,48423
3008090,31.6067,-95.5833,75839,48001
3008091,31.8935,-96.4337,78166,48349
3008092,31.5573,-95.8637,75855,48289
3008093,33.242,-94.8578,75558,48449
3008094,30.5614,-96.2726,77845,48041
3008095,30.5614,-96.2726,77845,48041
3008096,32.715,-95.8545,79165,48467
3008097,31.8321,-94.9006,75788,48347
3008098,31.8321,-94.9006,75788,48347
3008099,31.8321,-94.9006,75788,48347
3008100,32.3015,-95.178,75707,48423
3008101,31.613,-95.0621,-1,48073
3008102,31.0031,-96.689,77837,48395
3008103,31.3295,-96.1528,-1,48289
3008104,30.3693,-96.0548,77868,48185
3008105,33.3349,-95.1615,-1,48159
3008106,33.3349,-95.1615,-1,48159
3008107,33.0244,-95.1971,75480,48159
3008108,32.7033,-95.9947,75169,48467
3008109,32.0943,-95.906,-1,48213
3008110,32.9893,-95.9129,75453,48231
3008111,31.3017,-94.6414,-1,48005
3008112,31.9398,-94.9898,-1,48073
3008113,31.9398,-94.9898,-1,48073
3008114,31.9398,-94.9898,-1,48073
3008115,31.9398,-94.9898,-1,48073
3008116,31.9398,-94.9898,-1,48073
3008117,31.9398,-94.9898,-1,48073
3008118,31.1889,-95.2557,75856,48225
3008119,31.9254,-94.704,75681,48401
3008120,30.7977,-96.3121,-1,48041
3008121,31.9451,-95.257,75766,48073
3008122,30.743,-96.5484,-1,48395
3008123,32.1275,-96.0142,-1,48213
3008124,33.0981,-95.8032,-1,48223
3008125,31.5091,-94.5272,75978,48347
3008126,33.0917,-95.0417,-1,48449
3008127,33.0917,-95.0417,-1,48449
3008128,33.0917,-95.0417,-1,48449
3008129,33.0917,-95.0417,-1,48449
3008130,33.0917,-95.0417,-1,48449
3008131,33.0917,-95.0417,-1,48449
3008132,31.4789,-96.2298,75838,48161
3008133,32.2351,-95.321,75703,48423
3008134,32.2351,-95.321,75703,48423
3008135,32.3624,-95.3153,75702,48423
3008136,32.9251,-95.5682,75497,48499
3008137,31.3908,-95.1267,75858,48225
3008138,32.3626,-95.0867,75705,48423
3008139,30.6091,-96.326,77840,48041
3008140,30.6091,-96.326,77840,48041
3008141,30.8719,-96.5269,-1,48395
3008142,33.1765,-95.3586,75478,48223
3008143,30.7261,-96.0964,-1,48185
3008144,31.7652,-96.3299,75848,48161
3008145,33.0142,-95.4609,75431,48223
3008146,32.2394,-94.7283,-1,48401
3008147,32.1245,-96.1013,-1,48213
3008148,32.1245,-96.1013,-1,48213
3008149,32.1245,-96.1013,-1,48213
3008150,31.1384,-94.3752,75980,48005
3008151,31.4174,-95.4817,75849,48225
3008152,30.6474,-96.3723,77801,48041
3008153,32.5181,-95.8889,-1,48467
3008154,32.4696,-95.3079,75706,48423
3008155,31.0919,-96.695,-1,48395
3008156,31.0919,-96.695,-1,48395
3008157,31.0919,-96.695,-1,48395
3008158,30.7217,-96.4608,-1,48041
3008159,30.7217,-96.4608,-1,48041
3008160,30.7217,-96.4608,-1,48041
