PType_WZ,Date,int_kWh1,int_kWh5,int_kWh9,int_kWh13,int_kWh17,int_kWh21,int_kWh25,int_kWh29,int_kWh33,int_kWh37,int_kWh41,int_kWh45,int_kWh49,int_kWh53,int_kWh57,int_kWh61,int_kWh65,int_kWh69,int_kWh73,int_kWh77,int_kWh81,int_kWh85,int_kWh89,int_kWh93
BUSHIPV_COAST,2021-02-25,132.42499999999998,132.158,131.13400000000001,129.603,132.676,139.078,146.6,144.75,141.954,143.16199999999998,143.632,141.46699999999998,142.511,142.60999999999999,141.46,141.177,141.659,145.386,154.14800000000002,153.236,151.323,148.906,143.147,136.17600000000002
BUSHIPV_COAST,2021-02-26,131.267,130.768,129.54100000000003,127.963,131.023,137.06199999999998,144.798,143.154,141.39800000000002,144.954,147.177,146.322,148.47899999999998,149.37800000000001,149.101,149.907,150.259,153.345,160.84,159.764,157.211,153.279,148.02200000000002,141.03799999999998
BUSHIPV_COAST,2021-02-27,137.51299999999998,136.56900000000002,135.131,132.814,134.88400000000001,138.388,144.09699999999998,142.37099999999998,141.05499999999998,143.47,144.317,142.84199999999998,143.211,144.806,144.774,144.834,145.06900000000002,148.37800000000001,156.31900000000002,155.23700000000002,151.818,149.35199999999998,146.05800000000002,140.372
BUSHIPV_COAST,2021-02-28,138.887,138.13400000000001,137.014,135.155,137.945,141.963,145.36499999999998,143.639,142.426,143.35199999999998,144.57899999999998,143.92700000000002,144.469,146.37199999999999,148.721,149.362,149.984,152.02800000000002,160.216,159.786,156.549,153.893,148.423,142.297
BUSHIPV_EAST,2021-02-01,85.195,82.86500000000001,82.695,82.154,86.3,91.588,93.345,94.14,98.448,97.851,96.05799999999999,94.939,95.15799999999999,95.48,97.15400000000001,98.721,100.712,101.727,101.96000000000001,101.039,99.488,96.596,93.382,88.891
BUSHIPV_EAST,2021-02-02,86.83600000000001,85.548,84.82900000000001,84.274,88.08699999999999,94.003,96.01500000000001,97.318,100.70599999999999,99.68,98.137,96.788,96.39999999999999,97.547,98.25,99.27100000000002,101.143,102.53,102.551,101.577,100.38100000000001,97.239,94.968,90.03299999999999
BUSHIPV_EAST,2021-02-03,86.567,84.814,84.463,83.78800000000001,87.991,94.023,96.04599999999999,97.305,101.533,100.516,99.17099999999999,97.978,98.28999999999999,99.65700000000001,100.07400000000001,101.18900000000001,103.07000000000001,104.174,104.245,102.962,101.89699999999999,98.26299999999999,96.471,91.082
BUSHIPV_EAST,2021-02-04,85.719,84.602,83.219,83.215,87.26700000000001,93.30199999999999,95.75,98.289,102.161,101.532,100.315,99.722,100.07900000000001,100.389,101.29299999999999,101.32900000000001,102.82400000000001,103.703,103.53199999999998,102.06200000000001,101.963,98.995,95.63,89.199
BUSHIPV_EAST,2021-02-05,87.725,86.315,85.05199999999999,84.653,88.943,94.196,95.357,97.168,99.608,99.581,97.528,96.64500000000001,95.99099999999999,96.154,97.39200000000001,99.51599999999999,101.77300000000001,102.71,102.506,100.99699999999999,99.29,97.988,95.62,93.18199999999999
BUSHIPV_EAST,2021-02-06,88.138,85.086,83.939,83.81700000000001,87.45400000000001,92.00200000000001,93.234,93.42,93.53900000000002,92.633,90.805,89.10600000000001,89.15100000000001,89.417,90.51,92.591,95.411,98.155,98.818,98.357,97.906,95.56,93.208,91.1
BUSHIPV_EAST,2021-02-07,86.81500000000001,84.372,83.649,83.319,86.48400000000001,88.93,91.68900000000001,90.953,91.812,91.263,89.916,89.19200000000001,89.929,90.436,91.57000000000001,92.90299999999999,95.09,98.442,97.315,95.881,94.65100000000001,93.851,91.28800000000001,87.46499999999999
BUSHIPV_EAST,2021-02-08,85.90100000000001,83.069,83.139,82.47399999999999,86.673,92.386,94.911,96.009,100.76400000000001,100.077,98.54,97.11200000000001,97.53399999999999,98.15299999999999,99.348,100.54599999999999,102.563,103.468,104.386,103.527,102.26,99.049,95.763,90.527
BUSHIPV_EAST,2021-02-09,88.995,87.367,86.02600000000001,85.483,88.413,94.953,97.91700000000002,99.828,102.618,100.781,99.018,96.35,94.891,96.231,96.935,97.283,99.628,101.589,102.971,102.88,102.206,99.12,95.98,90.50800000000001
BUSHIPV_EAST,2021-02-10,88.30300000000001,87.39900000000002,85.882,85.54299999999999,88.6,94.577,97.143,98.96100000000001,101.119,99.41499999999999,97.57300000000001,95.181,93.333,94.188,95.21499999999999,95.94,98.162,100.405,101.07500000000002,101.046,99.881,97.32300000000001,93.839,89.20799999999998
BUSHIPV_EAST,2021-02-11,88.32499999999999,87.649,86.238,86.00699999999999,88.547,94.794,97.578,100.123,101.528,99.364,96.394,93.319,90.398,91.47,91.99000000000001,92.694,95.36699999999999,98.744,100.81899999999999,101.493,100.977,98.157,94.574,90.015
BUSHIPV_EAST,2021-02-12,88.0,87.51899999999999,86.582,86.444,89.632,95.336,97.565,100.9,101.49099999999999,100.887,97.227,95.132,92.164,92.55699999999999,92.676,94.466,97.166,100.029,102.181,101.988,101.1,99.918,96.78300000000002,94.617
BUSHIPV_EAST,2021-02-13,86.513,84.47200000000001,83.489,83.61500000000001,86.59,91.72900000000001,93.888,95.27,93.44399999999999,91.828,88.796,85.83699999999999,83.69399999999999,84.128,84.28899999999999,86.628,89.81299999999999,94.388,97.219,97.713,97.617,95.09,92.31599999999999,90.53500000000001
BUSHIPV_EAST,2021-02-14,86.706,84.883,83.128,83.16499999999999,84.69800000000001,87.712,91.736,92.456,91.41799999999999,90.28299999999999,87.8,85.128,82.972,83.137,82.312,83.202,85.892,90.47300000000001,92.382,92.221,92.48,91.935,88.779,85.586
BUSHIPV_EAST,2021-02-15,85.86500000000001,85.423,85.03699999999999,85.065,87.5,93.0,96.007,98.81099999999998,99.303,98.20700000000001,94.04999999999998,91.30499999999999,87.511,87.76,88.40899999999999,89.508,92.006,96.125,99.293,100.549,99.759,97.68099999999998,92.752,89.368
BUSHIPV_EAST,2021-02-16,85.062,85.38000000000001,85.461,85.438,88.911,94.56400000000001,96.971,99.92099999999999,101.10700000000001,99.911,96.19299999999998,94.32,91.548,92.61600000000001,91.88300000000001,93.493,95.734,99.869,101.969,102.194,101.51,98.31800000000001,95.57499999999999,91.783
BUSHIPV_EAST,2021-02-17,87.265,87.432,87.478,87.324,89.61500000000001,96.22,100.33999999999999,104.195,105.352,102.965,99.533,96.07,92.362,93.651,92.45599999999999,93.064,95.62,99.732,103.091,104.06,103.86399999999999,101.009,97.303,92.60299999999998
BUSHIPV_EAST,2021-02-18,86.80499999999999,87.027,86.791,86.706,89.46799999999999,95.572,98.971,102.285,103.65,101.476,98.432,95.479,92.267,93.176,92.57499999999999,93.629,96.05199999999999,99.893,102.175,102.81099999999999,102.07300000000001,99.355,95.745,91.456
BUSHIPV_EAST,2021-02-19,86.46900000000001,85.98299999999999,85.70599999999999,85.556,89.578,94.97699999999999,96.619,99.485,100.345,101.114,97.76100000000001,97.01500000000001,95.054,95.551,95.307,97.50399999999999,99.563,102.11099999999999,103.751,102.742,101.45400000000001,99.844,97.655,95.54399999999998
BUSHIPV_EAST,2021-02-20,83.851,82.63600000000001,83.714,83.74900000000001,87.543,92.863,94.16000000000001,94.863,92.62,91.417,89.334,87.637,87.06,88.834,90.16000000000001,92.85300000000001,95.17699999999999,99.717,101.688,102.24900000000001,100.744,97.49799999999999,94.919,92.45400000000001
BUSHIPV_EAST,2021-02-21,86.439,84.143,84.701,84.31800000000001,87.543,90.81899999999999,94.019,93.564,93.476,93.09100000000001,91.52600000000001,90.89099999999999,91.554,93.107,94.443,95.912,97.89900000000002,102.44800000000001,102.42600000000002,101.144,99.33500000000001,97.651,95.242,90.508
BUSHIPV_EAST,2021-02-22,85.44999999999999,82.288,82.511,81.895,86.489,92.143,94.11699999999999,94.773,99.53999999999999,99.906,98.696,98.084,99.145,99.878,101.02199999999999,102.524,104.13300000000001,105.065,105.998,104.64800000000001,103.05200000000002,99.261,96.676,91.263
BUSHIPV_EAST,2021-02-23,86.472,84.235,83.79,83.19399999999999,88.124,93.915,95.382,96.00500000000001,100.707,100.506,100.13300000000001,99.731,101.05799999999999,102.23,102.93900000000001,104.545,106.011,106.86999999999999,106.328,104.428,102.625,98.50999999999999,97.159,91.547
BUSHIPV_EAST,2021-02-24,86.02000000000001,84.468,83.49199999999999,83.392,87.803,94.35000000000001,96.685,97.994,101.37400000000001,101.814,101.651,101.534,102.702,103.875,106.27499999999999,107.91899999999998,109.263,110.176,109.399,106.858,104.842,101.458,98.44299999999998,92.747
BUSHIPV_EAST,2021-02-25,89.215,87.06099999999999,85.531,84.988,88.33800000000001,94.797,97.065,98.243,101.42500000000001,100.42099999999999,99.54800000000002,97.594,97.08200000000001,98.29299999999999,99.39399999999999,100.048,101.989,103.58,104.45100000000001,103.79400000000001,102.49600000000001,98.94800000000001,96.40100000000001,90.595
BUSHIPV_EAST,2021-02-26,88.48,86.25399999999999,85.346,84.887,89.26,95.071,96.54499999999999,98.55599999999998,101.90199999999999,101.737,100.316,99.126,99.061,99.39999999999999,100.137,102.39,104.691,105.713,106.385,104.744,103.024,100.813,98.934,95.445
BUSHIPV_EAST,2021-02-27,91.904,89.011,87.216,87.211,91.14099999999999,97.58800000000001,99.023,99.045,98.42399999999999,98.37899999999999,98.16499999999999,96.116,97.24099999999999,98.311,100.138,103.45400000000001,106.095,108.39399999999999,110.15599999999999,108.975,108.451,104.432,101.578,97.364
BUSHIPV_EAST,2021-02-28,96.922,94.03999999999999,92.55700000000002,92.504,95.154,98.50999999999999,100.672,99.564,98.799,100.846,101.09400000000001,100.848,101.881,103.72399999999999,103.886,104.521,106.445,110.512,109.559,107.19,106.02000000000001,104.69299999999998,104.89800000000001,99.689
BUSHIPV_FWEST,2021-02-01,87.79299999999999,87.374,87.455,87.167,86.823,87.217,88.23,88.253,87.90299999999999,87.391,86.23599999999999,84.965,83.923,84.215,85.911,88.493,90.68,93.87599999999999,93.93799999999999,92.90199999999999,92.759,92.35300000000001,91.52799999999999,90.49799999999999
BUSHIPV_FWEST,2021-02-02,88.837,87.63,87.72300000000001,87.583,88.038,87.936,88.824,89.281,89.125,87.838,85.445,83.878,83.27700000000002,84.171,86.385,88.758,91.731,94.27799999999999,94.557,93.52199999999999,92.44900000000001,91.588,91.22300000000001,89.577
BUSHIPV_FWEST,2021-02-03,90.41300000000001,89.461,89.402,89.72,89.76599999999999,89.728,90.745,91.336,92.104,90.451,88.967,87.794,87.213,88.554,90.48800000000001,91.80799999999999,93.887,96.596,96.38900000000001,94.39,94.03099999999999,93.69800000000001,92.779,90.75699999999999
BUSHIPV_FWEST,2021-02-04,89.968,89.05699999999999,88.069,88.024,89.23,89.21600000000001,89.769,90.23499999999999,89.856,88.27000000000001,85.61800000000001,84.85300000000001,84.774,85.58800000000001,87.634,89.328,91.326,93.087,94.025,93.114,92.17699999999999,91.776,91.256,89.344
BUSHIPV_FWEST,2021-02-05,89.824,89.287,90.392,89.895,89.541,88.115,89.253,89.98100000000001,89.083,88.15400000000001,87.22200000000001,84.76999999999998,83.878,84.87899999999999,88.626,90.446,93.077,95.15100000000001,94.40700000000001,94.499,94.183,92.934,92.353,91.102
BUSHIPV_FWEST,2021-02-06,89.012,88.732,88.82100000000001,88.452,89.071,89.50999999999999,90.744,90.62199999999999,90.61,89.99100000000001,87.309,85.85799999999999,85.621,85.502,87.192,89.14099999999999,90.95599999999999,93.02,92.696,91.26599999999999,90.835,90.442,90.60300000000001,89.889
BUSHIPV_FWEST,2021-02-07,86.92699999999999,86.416,86.89800000000001,86.798,87.43,88.021,89.124,88.564,88.49000000000001,88.46700000000001,86.049,84.544,85.422,86.148,87.69,89.516,91.59100000000001,92.50399999999999,92.31800000000001,91.79499999999999,91.327,89.25,89.607,88.82400000000001
BUSHIPV_FWEST,2021-02-08,87.293,86.335,86.71300000000001,86.584,86.74,87.08699999999999,88.04299999999999,88.147,87.616,86.992,85.30399999999999,84.261,83.582,84.90299999999999,86.897,89.293,91.78199999999998,94.838,94.539,93.219,92.66,91.867,91.162,89.735
BUSHIPV_FWEST,2021-02-09,88.864,88.43499999999999,89.01400000000001,88.354,88.048,87.696,88.697,89.26400000000001,89.136,87.83099999999999,85.937,84.072,83.21799999999999,83.72399999999999,86.499,88.22500000000001,90.88300000000001,93.419,93.816,93.402,92.681,91.402,91.141,90.103
BUSHIPV_FWEST,2021-02-10,88.11,88.069,86.67999999999999,86.353,87.17599999999999,86.799,87.72,88.294,88.576,86.47399999999999,84.113,82.024,81.771,82.65599999999999,83.606,84.58500000000001,86.384,88.249,90.247,90.23599999999999,89.964,89.166,89.305,88.49600000000001
BUSHIPV_FWEST,2021-02-11,86.566,86.513,85.75200000000001,85.34599999999999,85.11,85.281,86.756,86.798,86.499,85.004,83.019,80.644,78.969,78.77600000000001,79.68,81.023,83.173,86.911,89.40299999999999,88.929,88.721,87.898,87.444,86.522
BUSHIPV_FWEST,2021-02-12,86.12,85.96199999999999,85.02,85.02400000000002,84.617,84.067,86.062,86.035,84.94200000000001,83.91499999999999,82.882,79.8,77.94500000000001,77.77600000000001,78.378,80.155,82.111,85.94300000000001,88.07100000000001,87.812,88.171,87.68299999999999,86.791,85.98200000000001
BUSHIPV_FWEST,2021-02-13,84.271,84.596,83.613,83.44200000000001,83.509,84.553,86.519,85.481,85.165,84.09899999999999,81.34,78.436,76.613,75.747,75.81200000000001,77.492,80.056,84.18,85.58999999999999,83.839,84.114,84.412,84.37299999999999,84.122
BUSHIPV_FWEST,2021-02-14,82.145,82.707,81.36500000000001,81.59,81.447,82.72999999999999,84.30799999999999,82.407,82.157,81.516,79.185,75.529,73.807,73.055,72.788,73.997,76.95,81.17500000000001,83.091,81.807,82.581,82.255,81.718,81.809
BUSHIPV_FWEST,2021-02-15,81.458,81.64699999999999,80.791,80.63199999999999,79.645,80.53,82.701,82.036,81.65400000000001,80.781,79.577,76.50899999999999,73.88,73.65,72.73,74.574,76.731,82.286,85.248,84.39800000000001,84.975,84.345,83.667,83.351
BUSHIPV_FWEST,2021-02-16,83.503,83.01,82.289,82.268,81.37,82.01400000000001,84.28399999999999,83.89999999999999,83.502,82.416,80.52699999999999,77.437,75.021,74.44,73.986,76.339,79.15199999999999,84.401,87.28,86.16400000000002,85.943,85.205,84.56099999999999,83.907
BUSHIPV_FWEST,2021-02-17,84.386,83.927,82.605,82.686,82.46,82.946,84.97200000000001,84.76700000000001,84.522,83.08699999999999,80.9,78.043,76.279,76.208,75.55,77.536,79.99499999999999,84.42099999999999,87.446,86.507,86.292,85.641,85.216,84.521
BUSHIPV_FWEST,2021-02-18,84.047,83.871,82.97,82.774,82.387,82.772,84.772,84.552,84.233,82.657,80.476,77.375,75.24000000000001,75.32400000000001,75.202,76.51899999999999,78.991,83.642,86.88900000000001,86.25799999999998,86.112,85.077,84.741,83.969
BUSHIPV_FWEST,2021-02-19,84.029,83.475,84.207,84.054,82.765,81.976,84.40899999999999,84.494,83.605,82.814,81.896,77.90899999999999,75.764,76.376,77.592,79.83099999999999,83.015,87.414,88.40400000000001,88.088,88.11099999999999,86.661,86.131,85.66499999999999
BUSHIPV_FWEST,2021-02-20,85.259,84.624,84.337,84.26,84.43900000000001,85.517,88.203,87.86399999999999,87.176,86.77099999999999,83.79400000000001,82.369,82.007,81.874,81.64500000000001,84.557,86.471,89.07300000000001,89.796,88.014,87.392,86.762,87.384,86.64600000000002
BUSHIPV_FWEST,2021-02-21,86.476,85.895,85.419,85.84100000000001,86.11,87.08599999999998,88.70200000000001,87.70700000000001,87.395,87.635,85.159,83.28299999999999,83.49999999999999,83.876,84.133,86.269,88.23100000000001,90.511,90.96600000000001,89.56299999999999,89.333,88.059,87.765,87.40200000000002
BUSHIPV_FWEST,2021-02-22,86.382,85.80999999999999,86.582,86.259,85.576,86.0,87.555,87.49900000000001,86.74100000000001,86.25899999999999,84.79599999999999,83.183,81.979,83.147,84.916,86.953,89.456,93.244,93.47200000000001,92.30499999999999,91.95,90.67,89.96799999999999,89.07
BUSHIPV_FWEST,2021-02-23,87.481,86.599,87.345,87.009,86.18100000000001,86.27,87.829,88.151,87.41,86.75199999999998,84.887,83.464,82.63,82.84899999999999,85.229,87.761,90.523,93.571,93.69099999999999,92.499,91.522,90.34,89.607,88.68199999999999
BUSHIPV_FWEST,2021-02-24,88.275,87.58000000000001,87.55799999999999,87.31,86.917,87.138,88.59700000000001,88.837,87.918,87.09,85.046,83.958,83.24199999999999,83.34,85.357,87.444,89.638,92.505,93.349,92.188,91.348,90.44800000000001,89.596,88.51
BUSHIPV_FWEST,2021-02-25,88.533,88.30699999999999,87.605,87.298,87.199,87.40900000000002,88.834,89.014,88.17399999999999,86.94999999999999,84.795,83.509,82.708,82.814,84.37799999999999,85.69200000000001,87.389,90.17299999999999,91.98,91.21600000000001,90.68700000000001,89.86,89.14200000000001,88.1
BUSHIPV_FWEST,2021-02-26,87.964,87.25200000000001,88.013,87.864,87.24,86.088,87.943,88.517,87.32300000000001,86.59899999999999,85.479,82.932,82.334,83.62,86.194,88.253,90.81400000000001,93.146,92.793,92.48700000000001,92.12599999999999,90.735,90.12700000000001,89.397
BUSHIPV_FWEST,2021-02-27,86.744,86.195,86.34700000000001,86.114,86.445,87.03999999999999,89.139,89.255,88.66799999999999,88.44299999999998,85.58000000000001,84.837,85.316,85.684,86.668,88.958,90.13999999999999,91.629,91.48,89.948,89.178,88.238,88.66900000000001,88.095
BUSHIPV_FWEST,2021-02-28,87.346,86.813,86.72500000000001,87.22200000000001,87.99999999999999,88.926,89.529,88.09899999999999,87.78800000000001,87.81899999999999,85.294,83.061,83.47900000000001,84.151,85.386,86.098,88.56200000000001,91.144,91.6,90.212,90.08200000000001,88.357,87.27,87.09400000000001
BUSHIPV_NCENT,2021-02-01,142.466,141.887,142.55,144.42899999999997,148.447,152.58100000000002,167.481,170.03,166.86399999999998,164.821,162.647,159.704,159.257,159.647,160.475,161.315,161.95499999999998,163.043,172.72899999999998,171.41899999999998,168.007,163.53900000000002,157.18,149.434
BUSHIPV_NCENT,2021-02-02,143.51,142.697,143.425,144.056,147.25,151.49200000000002,164.79000000000002,167.712,164.29899999999998,161.723,159.409,156.95799999999997,157.249,158.695,160.287,161.611,163.165,165.137,172.601,171.539,167.993,162.777,155.332,147.85999999999999
BUSHIPV_NCENT,2021-02-03,145.24,144.547,145.30599999999998,145.72500000000002,148.997,153.336,166.825,169.41699999999997,166.24,164.122,162.469,161.22699999999998,162.68,165.04500000000002,167.181,169.24199999999996,171.69100000000003,173.16500000000002,179.79500000000002,178.286,173.922,168.12300000000002,159.641,150.7
BUSHIPV_NCENT,2021-02-04,147.19899999999998,145.392,145.084,144.99699999999999,147.078,150.86,165.489,170.933,170.67700000000002,167.844,167.361,165.964,165.339,166.817,168.284,169.584,170.602,171.589,177.016,175.511,171.67199999999997,166.93099999999998,160.034,153.257
BUSHIPV_NCENT,2021-02-05,146.877,146.15099999999998,146.84900000000002,147.483,150.733,154.589,167.259,171.188,167.402,164.663,161.87,159.01000000000002,157.856,158.551,159.053,159.76600000000002,160.848,163.341,172.34300000000002,170.78300000000002,167.337,163.75400000000002,156.364,150.109
BUSHIPV_NCENT,2021-02-06,147.131,146.67499999999998,146.837,147.45600000000002,149.271,151.65300000000002,159.621,163.90800000000002,158.918,158.196,156.80599999999998,153.722,153.498,153.298,152.98700000000002,151.41,149.493,153.70499999999998,161.667,160.32399999999998,158.87599999999998,156.164,151.062,148.454
BUSHIPV_NCENT,2021-02-07,144.10100000000003,144.05900000000003,145.46099999999998,146.185,149.373,151.841,159.766,160.01,154.42700000000002,152.227,149.995,147.395,148.455,150.242,150.19100000000003,150.625,150.427,154.369,162.77,161.297,158.11900000000003,153.548,147.50900000000001,143.405
BUSHIPV_NCENT,2021-02-08,142.99699999999999,141.919,142.31300000000002,143.334,146.409,150.085,165.07999999999998,168.218,167.752,164.78,163.325,160.956,160.589,161.242,162.166,162.97400000000002,163.297,163.71699999999998,171.264,170.31,166.93800000000002,162.957,156.715,149.927
BUSHIPV_NCENT,2021-02-09,151.29399999999998,150.35999999999999,151.181,152.02100000000002,155.74099999999999,160.15499999999997,173.411,178.24900000000002,176.30699999999996,172.97100000000003,167.88,162.30200000000002,159.357,158.474,158.198,158.44,161.995,166.43099999999998,173.889,174.509,172.403,168.64499999999998,163.35000000000002,157.478
BUSHIPV_NCENT,2021-02-10,154.80499999999998,153.846,154.953,155.55,159.38799999999998,163.927,177.151,182.389,181.14800000000002,176.916,170.754,164.142,160.386,158.86999999999998,158.221,158.079,161.72199999999998,166.707,173.96,175.09199999999998,173.303,170.012,165.36800000000002,160.237
BUSHIPV_NCENT,2021-02-11,157.419,156.57,158.0,158.397,162.493,167.284,180.23199999999997,185.449,184.532,179.85699999999997,172.672,165.367,161.104,159.191,158.22699999999998,157.952,162.048,167.558,174.41199999999998,176.06799999999998,174.406,171.466,167.341,162.487
BUSHIPV_NCENT,2021-02-12,161.64499999999998,160.969,162.647,162.519,166.78799999999998,171.563,183.48700000000002,189.285,188.23,183.274,175.392,168.131,162.523,160.101,158.128,157.499,160.882,166.59,173.96599999999998,175.10100000000003,172.999,171.953,168.22199999999998,164.49699999999999
BUSHIPV_NCENT,2021-02-13,160.393,160.329,161.974,162.571,165.267,168.05599999999998,175.10200000000003,180.003,177.206,174.554,168.822,161.874,157.891,155.184,152.161,150.50300000000001,150.85399999999998,157.22400000000002,164.04500000000002,165.07999999999998,164.99900000000002,163.881,161.267,160.492
BUSHIPV_NCENT,2021-02-14,160.413,160.258,162.76600000000002,162.76,167.102,172.536,179.07999999999998,179.14,174.897,172.573,166.987,160.235,156.10200000000003,153.562,150.236,147.42499999999998,147.47999999999996,155.35899999999998,163.938,165.228,163.743,161.11,161.064,161.454
BUSHIPV_NCENT,2021-02-15,165.744,165.64600000000002,168.096,169.939,175.849,181.176,195.085,198.638,197.31699999999998,192.131,181.855,171.25900000000001,165.043,160.66199999999998,157.886,156.199,159.798,166.179,176.348,179.554,179.102,177.733,175.72400000000002,171.77599999999998
BUSHIPV_NCENT,2021-02-16,167.687,167.60399999999998,170.289,170.988,176.49900000000002,182.39700000000002,194.166,197.05599999999998,194.20200000000003,189.422,178.752,168.897,163.686,160.599,158.553,157.608,162.37,169.85399999999998,177.935,181.442,180.639,178.356,175.16,170.908
BUSHIPV_NCENT,2021-02-17,161.75,160.936,162.909,162.52800000000002,166.674,171.79,183.981,188.602,189.167,183.576,174.963,166.899,162.083,159.772,158.34199999999998,157.851,162.247,168.177,173.338,176.173,174.748,172.689,169.469,165.61
BUSHIPV_NCENT,2021-02-18,159.997,159.085,160.813,160.75799999999998,164.645,169.395,181.903,186.306,186.473,181.13199999999998,173.35399999999998,165.586,161.309,159.25900000000001,158.112,157.518,161.279,166.823,172.95,175.35199999999998,174.09500000000003,171.681,167.729,163.871
BUSHIPV_NCENT,2021-02-19,160.537,160.325,162.412,162.661,167.048,171.905,183.05200000000002,185.076,181.70100000000002,177.92,170.76399999999998,164.577,161.488,160.385,159.18599999999998,158.824,160.96599999999998,165.832,174.51399999999998,175.646,173.507,171.639,166.023,161.66
BUSHIPV_NCENT,2021-02-20,152.886,152.99,154.009,154.385,156.524,158.164,164.606,167.193,163.887,162.632,158.827,155.187,154.49800000000002,154.46099999999998,153.141,152.944,152.92700000000002,157.21,162.465,162.726,161.119,159.614,154.428,151.55200000000002
BUSHIPV_NCENT,2021-02-21,147.074,146.613,147.552,146.937,149.581,152.93599999999998,159.953,158.053,153.39200000000002,152.578,151.86499999999998,151.024,153.345,155.68,156.197,155.32100000000003,153.52500000000003,157.211,163.937,162.891,159.263,155.28199999999998,149.88,146.937
BUSHIPV_NCENT,2021-02-22,140.325,140.144,141.159,142.64800000000002,146.65300000000002,150.78199999999998,164.007,162.955,160.401,159.911,158.07799999999997,156.669,158.45,160.212,161.29600000000002,162.94400000000002,165.018,165.66000000000003,173.37800000000001,172.836,169.24599999999998,164.816,157.018,148.318
BUSHIPV_NCENT,2021-02-23,139.02100000000002,138.247,137.8,138.419,141.07299999999998,144.06,156.55,156.638,154.918,159.052,162.536,163.94,168.378,172.025,175.078,177.157,178.231,179.364,184.08399999999997,181.876,178.184,172.752,162.505,152.95399999999998
BUSHIPV_NCENT,2021-02-24,146.647,144.90300000000002,144.6,144.94000000000003,147.541,151.151,165.171,168.34900000000002,167.228,167.296,167.099,165.994,167.388,168.642,170.431,171.739,173.40599999999998,174.16000000000003,179.45499999999998,178.034,174.199,168.856,159.739,151.23499999999999
BUSHIPV_NCENT,2021-02-25,143.293,141.857,141.802,142.365,144.869,148.598,161.24800000000002,162.98,161.844,161.07,159.625,157.37,156.84699999999998,157.884,158.343,159.107,160.624,162.507,168.81,168.57999999999998,166.195,162.38600000000002,155.46699999999998,149.64700000000002
BUSHIPV_NCENT,2021-02-26,146.07000000000002,145.28500000000003,146.20499999999998,146.08900000000003,148.89799999999997,152.31300000000002,163.749,166.36599999999999,165.769,162.966,159.726,156.954,156.269,157.12699999999998,157.29500000000002,158.097,160.959,163.596,170.105,169.65699999999998,166.702,163.978,156.243,150.476
BUSHIPV_NCENT,2021-02-27,141.11100000000002,140.678,142.196,142.791,144.134,145.328,153.055,157.15599999999998,156.46800000000002,157.074,159.022,158.072,158.92799999999997,157.66199999999998,157.421,159.133,159.73000000000002,162.993,169.596,168.18099999999998,165.255,163.011,155.326,150.309
BUSHIPV_NCENT,2021-02-28,149.736,148.49599999999998,148.27100000000002,148.18699999999998,150.185,154.889,163.33,164.842,161.026,161.00400000000002,161.54600000000002,162.05700000000002,163.285,164.678,162.70399999999998,161.644,160.011,159.367,161.465,158.78199999999998,153.949,146.78400000000002,142.03,138.58
BUSHIPV_NORTH,2021-02-01,111.27000000000001,110.93400000000001,110.132,108.17099999999999,108.649,113.50800000000001,121.405,122.557,125.362,122.56,119.60500000000002,117.14699999999999,116.193,116.891,117.796,118.054,119.155,119.543,129.053,129.518,127.274,125.34899999999999,119.94200000000001,114.73300000000002
BUSHIPV_NORTH,2021-02-02,112.376,111.474,110.88799999999999,108.59299999999999,109.19200000000001,113.36700000000002,121.504,124.075,125.826,122.68700000000001,119.489,117.368,116.685,117.46100000000001,118.804,119.107,120.053,119.90199999999999,129.879,129.401,126.87700000000001,125.63499999999999,119.315,113.959
BUSHIPV_NORTH,2021-02-03,110.656,109.997,109.187,107.006,107.82900000000001,112.021,119.91,122.372,124.661,122.045,119.53699999999999,117.503,117.456,118.53000000000002,120.119,120.922,122.08500000000001,121.63799999999999,130.81,130.561,128.21499999999997,126.849,119.999,114.354
BUSHIPV_NORTH,2021-02-04,115.60799999999999,114.087,112.975,110.229,110.42999999999999,114.039,122.18200000000002,126.42099999999999,127.172,123.07900000000001,119.283,117.733,116.963,118.279,119.34700000000001,119.682,120.53399999999999,120.993,130.221,129.43,126.57600000000001,125.666,119.11200000000001,114.058
BUSHIPV_NORTH,2021-02-05,113.191,111.893,110.98400000000001,109.038,110.413,114.17299999999999,121.764,122.68199999999999,124.151,122.199,119.34700000000001,117.52499999999999,116.5,116.788,117.946,118.368,119.457,120.152,129.891,129.76299999999998,127.70400000000001,125.823,121.977,117.082
BUSHIPV_NORTH,2021-02-06,116.26,113.73700000000001,112.234,112.33600000000001,114.671,117.752,124.02199999999999,126.769,120.791,117.36299999999999,114.183,111.815,110.766,111.291,111.312,111.239,113.72399999999999,115.896,125.994,125.965,124.129,123.16900000000001,119.526,115.83000000000001
BUSHIPV_NORTH,2021-02-07,113.034,110.989,109.794,109.052,110.91799999999999,113.91999999999999,120.459,120.32700000000001,116.56,113.351,110.54400000000001,107.89200000000001,106.854,107.41,107.972,108.727,110.75,112.746,122.783,123.60000000000001,121.59700000000001,121.46799999999999,116.98299999999999,112.621
